,id,created_at,updated_at,timestamp,sensor_id,sensor_value,isanalyzed,count,time_since_boot,status_bin
1587,4875866,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:05:00.694975+00,45600,0,t,4057,-1546352154,1111111111101011
1588,4875911,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:05:10.945248+00,45600,1,t,4058,-1546341904,1111111111111011
1599,4876111,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:07:42.904425+00,45599,0,t,4059,-1546189945,1111111111110011
1600,4876134,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:07:53.188647+00,45599,1,t,4060,-1546179661,1111111111111011
1606,4876178,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:08:27.443049+00,45597,0,t,4061,-1546145407,1111111111111001
1607,4876179,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:08:36.800358+00,45598,1,t,4062,-1546136049,1111111111111101
1608,4876180,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:08:37.70533+00,45597,1,t,4063,-1546135144,1111111111111111
1609,4876181,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:08:54.883496+00,45598,0,t,4064,-1546117966,1111111111111011
1615,4876221,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:09:47.025765+00,45597,0,t,4065,-1546065824,1111111111111001
1616,4876222,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:09:56.422175+00,45598,1,t,4066,-1546056428,1111111111111101
1617,4876223,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:09:57.280951+00,45597,1,t,4067,-1546055569,1111111111111111
1618,4876242,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:10:14.396197+00,45598,0,t,4068,-1546038454,1111111111111011
1623,4876372,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:11:12.074878+00,45598,1,t,4069,-1545980775,1111111111111111
1632,4876492,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:12:53.778717+00,45599,0,t,4070,-1545879071,1111111111110111
1633,4876493,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:13:04.045926+00,45599,1,t,4071,-1545868804,1111111111111111
1638,4877371,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:20:52.987676+00,45601,0,t,4072,-1545399863,1111111111011111
1639,4877378,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:21:03.277928+00,45601,1,t,4073,-1545389573,1111111111111111
1644,4877495,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:22:18.073854+00,45597,0,t,4074,-1545314777,1111111111111101
1645,4877513,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:22:28.204854+00,45597,1,t,4075,-1545304646,1111111111111111
1650,4877560,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:23:13.327208+00,45601,0,t,4076,-1545259524,1111111111011111
1651,4877574,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:23:23.620555+00,45601,1,t,4077,-1545249230,1111111111111111
1652,4877695,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:25:01.625728+00,45600,0,t,4078,-1545151225,1111111111101111
1653,4877696,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:25:12.074083+00,45600,1,t,4079,-1545140777,1111111111111111
1658,4877783,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:26:12.699894+00,11-0,0,t,4080,-1545080151,1111111111111110
1659,4877806,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:26:30.531732+00,11-0,1,t,4081,-1545062320,1111111111111111
1668,4877948,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:28:32.043253+00,45601,0,t,4082,-1544940808,1111111111011111
1669,4877949,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:28:42.309714+00,45601,1,t,4083,-1544930542,1111111111111111
1670,4877960,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:28:55.35975+00,45600,0,t,4084,-1544917492,1111111111101111
1675,4878114,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:30:10.811326+00,45597,0,t,4085,-1544842040,1111111111101101
1676,4878138,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:30:20.940406+00,45597,1,t,4086,-1544831911,1111111111101111
1677,4878141,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:30:22.674277+00,45600,1,t,4087,-1544830177,1111111111111111
1683,4878199,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:30:59.621158+00,45600,0,t,4088,-1544793230,1111111111101111
1685,4878245,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:31:38.756431+00,45600,1,t,4089,-1544754095,1111111111111111
1690,4878564,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:35:31.998961+00,45598,0,t,4090,-1544520853,1111111111111011
1691,4878568,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:35:51.094115+00,45598,1,t,4091,-1544501758,1111111111111111
1696,4878675,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:37:39.096368+00,11-0,0,t,4092,-1544393756,1111111111111110
1697,4878676,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:37:42.000147+00,45598,0,t,4093,-1544390852,1111111111111010
1698,4878715,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:38:01.694936+00,45598,1,t,4094,-1544371157,1111111111111110
1703,4878748,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:38:46.005308+00,11-0,1,t,4095,-1544326847,1111111111111111
1712,4878849,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:39:37.87323+00,11-0,0,t,4096,-1544274979,1111111111111110
1713,4878853,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:39:43.796131+00,45598,0,t,4097,-1544269056,1111111111111010
1714,4878870,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:39:56.531978+00,45599,0,t,4098,-1544256321,1111111111110010
1715,4878877,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:40:06.837258+00,45599,1,t,4099,-1544246015,1111111111111010
1716,4878878,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:40:08.572989+00,11-0,1,t,4100,-1544244279,1111111111111011
1721,4878966,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:40:55.335875+00,45598,1,t,4101,-1544197517,1111111111111111
1730,4879090,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:43:14.553216+00,45599,0,t,4102,-1544058300,1111111111110111
1731,4879093,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:43:24.826507+00,45599,1,t,4103,-1544048026,1111111111111111
1732,4879100,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:43:34.558293+00,45600,0,t,4104,-1544038295,1111111111101111
1733,4879116,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:43:43.943713+00,45600,1,t,4105,-1544028909,1111111111111111
1738,4879191,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:44:57.534375+00,11-0,0,t,4106,-1543955319,1111111111111110
1739,4879321,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:45:34.390242+00,11-0,1,t,4107,-1543918463,1111111111111111
1745,4879745,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:50:58.660993+00,11-0,0,t,4108,-1543594192,1111111111111110
1746,4879755,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:51:15.177524+00,11-0,1,t,4109,-1543577676,1111111111111111
1756,4880547,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:59:48.292516+00,45601,0,t,4110,-1543064562,1111111111011111
1757,4880548,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 00:59:58.548712+00,45601,1,t,4111,-1543054306,1111111111111111
1762,4880686,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 01:01:05.644951+00,45599,0,t,4112,-1542987209,1111111111110111
1763,4880691,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 01:01:15.922279+00,45599,1,t,4113,-1542976932,1111111111111111
1764,4887697,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:21:17.074698+00,45600,0,t,4114,-1538175787,1111111111101111
1765,4887738,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:21:26.811455+00,45600,1,t,4115,-1538166050,1111111111111111
1770,4887926,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:23:39.358194+00,45600,0,t,4116,-1538033504,1111111111101111
1771,4887947,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:24:20.059906+00,45600,1,t,4117,-1537992802,1111111111111111
1776,4888089,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:25:37.845856+00,45600,0,t,4118,-1537915016,1111111111101111
1777,4888104,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:25:48.640675+00,45598,0,t,4119,-1537904221,1111111111101011
1778,4888122,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:25:58.284334+00,45600,1,t,4120,-1537894578,1111111111111011
1783,4888174,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:26:46.701798+00,45598,1,t,4121,-1537846160,1111111111111111
1788,4888261,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:27:53.459591+00,45598,0,t,4122,-1537779403,1111111111111011
1789,4888296,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:28:11.378571+00,45598,1,t,4123,-1537761484,1111111111111111
1790,4888361,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:28:29.148423+00,45600,0,t,4124,-1537743714,1111111111101111
1795,4888441,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:29:09.518857+00,45600,1,t,4125,-1537703344,1111111111111111
1796,4888480,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:29:35.92228+00,11-0,0,t,4126,-1537676940,1111111111111110
1801,4888491,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:29:58.23665+00,11-0,1,t,4127,-1537654626,1111111111111111
1804,4888520,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:30:32.336734+00,45598,0,t,4128,-1537620526,1111111111111011
1807,4888574,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:31:10.305888+00,45598,1,t,4129,-1537582557,1111111111111111
1812,4888795,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:32:44.439122+00,45600,0,t,4130,-1537488424,1111111111101111
1813,4888875,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:33:03.415161+00,45600,1,t,4131,-1537469448,1111111111111111
1822,4888962,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:34:05.971768+00,45600,0,t,4132,-1537406891,1111111111101111
1823,4888970,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:34:12.369189+00,11-0,0,t,4133,-1537400494,1111111111101110
1824,4888975,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:34:29.704491+00,11-0,1,t,4134,-1537383158,1111111111101111
1825,4888977,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:34:31.693535+00,45598,0,t,4135,-1537381169,1111111111101011
1830,4889036,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:35:19.348267+00,45600,1,t,4136,-1537333515,1111111111111011
1835,4889179,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:36:06.247165+00,45598,1,t,4137,-1537286616,1111111111111111
1836,4889232,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:36:29.070197+00,45598,0,t,4138,-1537263793,1111111111111011
1841,4889268,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:36:54.673791+00,45598,1,t,4139,-1537238189,1111111111111111
1846,4889527,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:39:51.698933+00,45600,0,t,4140,-1537061164,1111111111101111
1847,4889591,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:40:32.444803+00,45600,1,t,4141,-1537020419,1111111111111111
1851,4889639,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:41:12.994441+00,45600,0,t,4142,-1536979869,1111111111101111
1853,4889690,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:41:33.061561+00,45600,1,t,4143,-1536959802,1111111111111111
1858,4889864,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:43:22.176833+00,11-0,0,t,4144,-1536850687,1111111111111110
1859,4889940,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 02:43:58.900563+00,11-0,1,t,4145,-1536813963,1111111111111111
1886,4899991,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 05:44:35.154511+00,45598,0,t,4146,-1525977731,1111111111111011
1887,4899997,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 05:44:53.024441+00,45598,1,t,4147,-1525959861,1111111111111111
1896,4906310,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 07:08:38.200195+00,45599,0,t,4148,-1520934694,1111111111110111
1897,4906315,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-18 07:08:48.485553+00,45599,1,t,4149,-1520924409,1111111111111111
